annee,annee_norm,ATC1,sous_categorie_code,code_substance_active,substance_active,categorie_therapeutique,boites_vendues,montant_rembourse_euros,nb_presentations_distinctes,log_boites,log_montant,nb_ruptures,nb_tensions,nb_evenements,duree_moy_jours,duree_max_jours,nb_ruptures_longues,ratio_evenements,categorie_en_rupture,categorie_en_tension,risque_rupture
2021,0,L,L01,L01EB01,GEFITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,2467,0.0,7,7.811163385025279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EB02,ERLOTINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,6141,0.0,20,8.722905701000768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EB03,AFATINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,3872,0.0,3,8.261784679514752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EB04,OSIMERTINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,38573,0.0,2,10.560333753369742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EC01,VEMURAFENIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,2798,0.0,1,7.937017489515454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EC02,DABRAFENIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,13742,0.0,2,9.528284882554852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EC03,ENCORAFENIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,22569,0.0,2,10.024376869811581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01ED01,CRIZOTINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,4508,0.0,2,8.413830678421084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01ED02,CERITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,456,0.0,1,6.124683390894205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01ED03,ALECTINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,11344,0.0,1,9.336532397213942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01ED04,BRIGATINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1655,0.0,4,7.412160334945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01ED05,LORLATINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,3274,0.0,2,8.094073148069352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EE01,TRAMETINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,19849,0.0,2,9.895959286115337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EE02,COBIMETINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,847,0.0,1,6.742880635791903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EE03,BINIMETINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,10661,0.0,1,9.274441297382706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EF01,PALBOCICLIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,138989,0.0,3,11.842157267078804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EF02,RIBOCICLIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,18108,0.0,3,9.804164331241342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EF03,ABEMACICLIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,27169,0.0,5,10.209868702420394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EG02,EVEROLIMUS,ANTINEOPLASIQUES ET IMMUNOMODULANTS,20427,0.0,24,9.924661787767535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EH01,LAPATINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1749,0.0,2,7.4673710669175595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EJ01,RUXOLITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,58601,0.0,5,10.978524104675532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EK01,AXITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,14465,0.0,4,9.579556347409227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EL01,IBRUTINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,61693,0.0,6,11.029941960432327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EM01,IDELALISIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1078,0.0,2,6.983789965258135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX01,SUNITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,13029,0.0,3,9.47500967011889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX02,SORAFENIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,5071,0.0,6,8.531490496117062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX03,PAZOPANIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,9953,0.0,3,9.2057297594185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX04,VANDETANIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,862,0.0,2,6.760414691083428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX05,REGORAFENIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,6970,0.0,1,8.849513965486398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX07,CABOZANTINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,14661,0.0,3,9.593014391783532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX08,LENVATINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,8674,0.0,2,9.06820060481506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX09,NINTEDANIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,27461,0.0,2,10.220558509881696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01EX10,MIDOSTAURINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,2453,0.0,2,7.805474625270857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XB01,PROCARBAZINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,2407,0.0,2,7.786551806428712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XD03,METHYLE AMINOLEVULINATE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,49384,0.0,1,10.807402013342228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XF03,BEXAROTENE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,4848,0.0,1,8.486527777105353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XG03,IXAZOMIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,5359,0.0,3,8.586719254064848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XJ01,VISMODEGIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1888,0.0,1,7.543802867501509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XJ02,SONIDEGIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1571,0.0,1,7.360103972989152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XK01,OLAPARIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,18300,0.0,3,9.814710982145282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XK02,NIRAPARIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,7994,0.0,2,8.986571625268054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XK03,RUCAPARIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,3127,0.0,3,8.048149101665201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XK04,TALAZOPARIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,844,0.0,2,6.739336627357174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XX05,HYDROXYCARBAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1049686,38341.69,3,13.864002582456393,10.554319175849425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XX11,ESTRAMUSTINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1000,0.0,2,6.90875477931522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XX35,ANAGRELIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,23745,0.0,8,10.075169374225737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L01,L01XX52,VENETOCLAX,ANTINEOPLASIQUES ET IMMUNOMODULANTS,38410,1743.84,5,10.556099155887797,7.46441813988828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02AB01,MEGESTROL,ANTINEOPLASIQUES ET IMMUNOMODULANTS,5267,0.0,1,8.569406062863171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02AB02,MEDROXYPROGESTERONE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,65,357.47,1,4.189654742026425,5.8818449745297725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02AE02,LEUPRORELINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,172522,0.0,9,12.058285839898787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02AE03,GOSERELINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,39578,0.0,2,10.586053953551886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02AE04,TRIPTORELINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,342315,15781.95,13,12.743489566049304,9.666685522428367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BA01,TAMOXIFENE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,625972,443755.47,14,13.347062518161652,13.003031199947161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BA02,TOREMIFENE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,73,0.0,1,4.30406509320417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BA03,FULVESTRANT,ANTINEOPLASIQUES ET IMMUNOMODULANTS,207600,0.0,7,12.243373247217953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BB02,NILUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,3717,0.0,2,8.220941168281389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BB03,BICALUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,167198,40291.98,15,12.026939998753608,10.603932539212929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BB04,ENZALUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,94842,0.0,2,11.459978171901744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BB05,APALUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,26413,0.0,1,10.18164945160375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BB06,DAROLUTAMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1294,0.0,1,7.166265974133638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BG03,ANASTROZOLE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,411272,77258.2,28,12.92701250654953,11.254921281520016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BG04,LETROZOLE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1169862,59472.21,21,13.972397205900805,10.993281238038968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BG06,EXEMESTANE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,360870,20326.55,17,12.796275832733388,9.91973238780102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BX02,DEGARELIX,ANTINEOPLASIQUES ET IMMUNOMODULANTS,109613,0.0,2,11.604720382564624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L02,L02BX03,ABIRATERONE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,101049,0.0,1,11.523370722831768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AA02,FILGRASTIM,ANTINEOPLASIQUES ET IMMUNOMODULANTS,792721,0.0,19,13.583227871688525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AA10,LENOGRASTIM,ANTINEOPLASIQUES ET IMMUNOMODULANTS,406158,0.0,6,12.914499987534338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AA13,PEGFILGRASTIM,ANTINEOPLASIQUES ET IMMUNOMODULANTS,264125,0.0,10,12.484181540997325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AA14,LIPEGFILGRASTIM,ANTINEOPLASIQUES ET IMMUNOMODULANTS,7145,0.0,1,8.874308038583354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AB07,INTERFERON BETA-1A,ANTINEOPLASIQUES ET IMMUNOMODULANTS,60954,0.0,9,11.017891165999247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AB08,INTERFERON BETA-1B,ANTINEOPLASIQUES ET IMMUNOMODULANTS,4993,0.0,2,8.515992470839718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AB11,PEGINTERFERON ALFA-2A,ANTINEOPLASIQUES ET IMMUNOMODULANTS,113512,0.0,5,11.639672646789617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AB13,PEGINTERFERON BETA-1A,ANTINEOPLASIQUES ET IMMUNOMODULANTS,19731,0.0,5,9.88999696235363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L03,L03AX13,GLATIRAMERE ACETATE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,62998,0.0,3,11.050874132231819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA06,MYCOPHENOLIQUE ACIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,984636,3562.2,15,13.800028324312343,8.178414296503103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA10,SIROLIMUS,ANTINEOPLASIQUES ET IMMUNOMODULANTS,30179,0.0,4,10.31493473232184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA13,LEFLUNOMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,167676,77279.55,17,12.02979478873339,11.2551975858383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA18,EVEROLIMUS,ANTINEOPLASIQUES ET IMMUNOMODULANTS,142173,0.0,6,11.864806938564895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA24,ABATACEPT,ANTINEOPLASIQUES ET IMMUNOMODULANTS,55799,0.0,4,10.929529148369403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA26,BELIMUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,8155,0.0,2,9.006509131694346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA27,FINGOLIMOD,ANTINEOPLASIQUES ET IMMUNOMODULANTS,117800,0.0,2,11.676752039127939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA29,TOFACITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,41652,0.0,3,10.637128673812564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA31,TERIFLUNOMIDE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,139986,0.0,1,11.849304840137092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA32,APREMILAST,ANTINEOPLASIQUES ET IMMUNOMODULANTS,106972,0.0,2,11.580331745153247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA33,VEDOLIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,6340,0.0,2,8.754791763700032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA37,BARICITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,52455,0.0,2,10.867730001943455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA40,CLADRIBINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,503,0.0,3,6.222576268071369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA44,UPADACITINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,28050,0.0,1,10.24177956093926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA45,FILGOTINIB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1935,0.0,2,7.568379267836522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AA52,OFATUMUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,530,0.0,1,6.274762021241939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AB01,ETANERCEPT,ANTINEOPLASIQUES ET IMMUNOMODULANTS,290716,0.0,13,12.58010556436927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AB02,INFLIXIMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,25152,0.0,4,10.132732452708314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AB04,ADALIMUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,888236,0.0,28,13.696993878256894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AB05,CERTOLIZUMAB PEGOL,ANTINEOPLASIQUES ET IMMUNOMODULANTS,84966,0.0,2,11.350018224795502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AB06,GOLIMUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,153584,0.0,4,11.942009438677026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC03,ANAKINRA,ANTINEOPLASIQUES ET IMMUNOMODULANTS,54614,0.0,1,10.908063849277644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC05,USTEKINUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,96436,0.0,3,11.476645224386957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC07,TOCILIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,62841,0.0,2,11.048378918724966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC08,CANAKINUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,4079,0.0,1,8.313852267398207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC10,SECUKINUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,133205,0.0,6,11.799652081118973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC12,BRODALUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,9805,0.0,1,9.190749722211178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC13,IXEKIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,51504,0.0,2,10.849434169317794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC14,SARILUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,14275,0.0,4,9.566335084610051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC16,GUSELKUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,25123,0.0,2,10.131578843574271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC17,TILDRAKIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1137,0.0,1,7.037027614686276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AC18,RISANKIZUMAB,ANTINEOPLASIQUES ET IMMUNOMODULANTS,8861,0.0,3,9.089527751759436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AD01,CICLOSPORINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,346005,4800.01,8,12.75421139492997,8.476581591428166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AD02,TACROLIMUS,ANTINEOPLASIQUES ET IMMUNOMODULANTS,1251215,4258.15,16,14.039626436415206,8.356824888838123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AX01,AZATHIOPRINE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,412759,213531.64,9,12.93062158922965,12.271544980527835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AX03,METHOTREXATE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,3919355,193279.56,45,15.181437912555984,12.171898091075382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AX05,PIRFENIDONE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,13848,0.0,4,9.535968306842717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,L,L04,L04AX07,DIMETHYL FUMARATE,ANTINEOPLASIQUES ET IMMUNOMODULANTS,135610,0.0,2,11.817545772142259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AB01,INDOMETACINE,SYSTEME MUSCULO-SQUELETTIQUE,210066,126380.75,3,12.255181806433784,11.747062367359286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AB02,SULINDAC,SYSTEME MUSCULO-SQUELETTIQUE,43413,62300.95,2,10.678537248715708,11.039748004446219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AB05,DICLOFENAC,SYSTEME MUSCULO-SQUELETTIQUE,4234689,819973.01,19,15.25882068386133,13.617027923616183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AB08,ETODOLAC,SYSTEME MUSCULO-SQUELETTIQUE,122522,52534.02,2,11.716054046445176,10.869235273821385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AB16,ACECLOFENAC,SYSTEME MUSCULO-SQUELETTIQUE,434738,148399.05,6,12.98250112999879,11.907666946642584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AB55,DICLOFENAC EN ASSOCIATION,SYSTEME MUSCULO-SQUELETTIQUE,16,27.41,1,2.833213344056216,3.3467411958660964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AC01,PIROXICAM,SYSTEME MUSCULO-SQUELETTIQUE,1445998,402226.44,19,14.184310990137675,12.904772978757284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AC02,TENOXICAM,SYSTEME MUSCULO-SQUELETTIQUE,138549,61072.54,1,11.838986550291125,11.019833990805418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AC06,MELOXICAM,SYSTEME MUSCULO-SQUELETTIQUE,385923,329039.38,12,12.863395737869643,12.703935757778426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AE01,IBUPROFENE,SYSTEME MUSCULO-SQUELETTIQUE,11647827,2062862.51,43,16.270630282826062,14.539605628933975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AE02,NAPROXENE,SYSTEME MUSCULO-SQUELETTIQUE,5241071,732482.05,12,15.47203661552623,13.504195479673886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AE03,KETOPROFENE,SYSTEME MUSCULO-SQUELETTIQUE,10566347,1771969.96,31,16.17318479199594,14.387603021751023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2021,0,M,M01,M01AE09,FLURBIPROFENE,SYSTEME MUSCULO-SQUELETTIQUE,2218974,193722.23,4,14.612555935515077,12.174185769927616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
