index,CIP13_court,CIP13_long,numero_dossier,type_rupture,date_debut,date_fin,col7,url_detail,nom_rupture,nom_marque,idx,CIS_matched,nom_matched,methode,CIS,code_ATC
379,69588627,,4,Remise à disposition,01/12/2025,04/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-de-sitagliptine-50-mg-sitagliptine,specialite a base de sitagliptine 50 mg sitagliptine,sitagliptine,379,69875634.0,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",premier_mot,69875634.0,A10BH01
380,69492618,,4,Remise à disposition,01/12/2025,04/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-de-sitagliptine-50-mg-sitagliptine,specialite a base de sitagliptine 50 mg sitagliptine,sitagliptine,380,69875634.0,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",premier_mot,69875634.0,A10BH01
381,61797226,,4,Remise à disposition,01/12/2025,04/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-de-sitagliptine-50-mg-sitagliptine,specialite a base de sitagliptine 50 mg sitagliptine,sitagliptine,381,69875634.0,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",premier_mot,69875634.0,A10BH01
382,62018795,,4,Remise à disposition,01/12/2025,04/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-de-sitagliptine-50-mg-sitagliptine,specialite a base de sitagliptine 50 mg sitagliptine,sitagliptine,382,69875634.0,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",premier_mot,69875634.0,A10BH01
383,60131132,,4,Remise à disposition,01/12/2025,04/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-de-sitagliptine-50-mg-sitagliptine,specialite a base de sitagliptine 50 mg sitagliptine,sitagliptine,383,69875634.0,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",premier_mot,69875634.0,A10BH01
384,60595727,,4,Remise à disposition,01/12/2025,04/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-de-sitagliptine-50-mg-sitagliptine,specialite a base de sitagliptine 50 mg sitagliptine,sitagliptine,384,69875634.0,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",premier_mot,69875634.0,A10BH01
385,66010671,,4,Remise à disposition,01/12/2025,04/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-de-sitagliptine-50-mg-sitagliptine,specialite a base de sitagliptine 50 mg sitagliptine,sitagliptine,385,69875634.0,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",premier_mot,69875634.0,A10BH01
386,67935602,,4,Remise à disposition,01/12/2025,04/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-de-sitagliptine-50-mg-sitagliptine,specialite a base de sitagliptine 50 mg sitagliptine,sitagliptine,386,69875634.0,"SITAGLIPTINE ALMUS 50 mg, comprimé pelliculé",premier_mot,69875634.0,A10BH01
387,62119207,,1,Rupture de stock,25/11/2025,02/12/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/befizal-l-p-400-mg-comprime-enrobe-a-liberation-prolongee-bezafibrate,befizal l p 400 mg comprime enrobe a liberation prolongee bezafibrate,befizal l p,387,62119207.0,"BEFIZAL L.P. 400 mg, comprimé enrobé à libération prolongée",premier_mot,62119207.0,C10AB02
388,60423791,,4,Remise à disposition,01/12/2025,01/12/2025,01/12/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/vitamine-b12-delagrange-1000-microgrammes-2-ml-solution-injectable-im-et-buvable-cyanocobalamine,vitamine b12 delagrange 1000 microgrammes 2 ml solution injectable im et buvable cyanocobalamine,vitamine b12 delagrange,388,60423791.0,"VITAMINE B12 DELAGRANGE 1000 microgrammes/2 ml, solution injectable (IM) et buvable",nom_marque_exact,60423791.0,B03BA01
389,61846627,,4,Remise à disposition,28/11/2025,28/11/2025,28/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/epipen-solution-injectable-en-stylo-pre-rempli-adrenaline,epipen solution injectable en stylo pre rempli adrenaline,epipen solution injectable,389,61846627.0,"EPIPEN 0,15 mg/0,3 ml, solution injectable en stylo pré-rempli",premier_mot,61846627.0,C01CA24
390,68293517,,4,Remise à disposition,28/11/2025,28/11/2025,28/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/epipen-solution-injectable-en-stylo-pre-rempli-adrenaline,epipen solution injectable en stylo pre rempli adrenaline,epipen solution injectable,390,61846627.0,"EPIPEN 0,15 mg/0,3 ml, solution injectable en stylo pré-rempli",premier_mot,61846627.0,C01CA24
391,65919229,,2,Tension d'approvisionnement,24/11/2025,28/11/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cufence-200-mg-gelule-trientine-dichlorhydrate-de,cufence 200 mg gelule trientine dichlorhydrate de,cufence,391,65919229.0,"CUFENCE 200 mg, gélule",nom_marque_exact,65919229.0,A16AX12
392,63096551,,4,Remise à disposition,01/11/2025,26/11/2025,01/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/rifadine-iv-600-mg-poudre-et-solvant-pour-solution-pour-perfusion-rifampicine,rifadine iv 600 mg poudre et solvant pour solution pour perfusion rifampicine,rifadine iv,392,63096551.0,"RIFADINE IV 600 mg, poudre et solvant pour solution pour perfusion",nom_marque_exact,63096551.0,J04AB02
393,60605064,,4,Remise à disposition,15/11/2025,21/11/2025,15/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-1-mg-et-2-mg-comprime-orodispersible-risperidone,risperidone 1 mg et 2 mg comprime orodispersible risperidone,risperidone,393,65506020.0,"RISPERIDONE EG 1 mg, comprimé orodispersible",premier_mot,65506020.0,N05AX08
394,61221166,,4,Remise à disposition,15/11/2025,21/11/2025,15/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-1-mg-et-2-mg-comprime-orodispersible-risperidone,risperidone 1 mg et 2 mg comprime orodispersible risperidone,risperidone,394,65506020.0,"RISPERIDONE EG 1 mg, comprimé orodispersible",premier_mot,65506020.0,N05AX08
395,65151509,,4,Remise à disposition,15/11/2025,21/11/2025,15/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-1-mg-et-2-mg-comprime-orodispersible-risperidone,risperidone 1 mg et 2 mg comprime orodispersible risperidone,risperidone,395,65506020.0,"RISPERIDONE EG 1 mg, comprimé orodispersible",premier_mot,65506020.0,N05AX08
396,65506020,,4,Remise à disposition,15/11/2025,21/11/2025,15/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-1-mg-et-2-mg-comprime-orodispersible-risperidone,risperidone 1 mg et 2 mg comprime orodispersible risperidone,risperidone,396,65506020.0,"RISPERIDONE EG 1 mg, comprimé orodispersible",premier_mot,65506020.0,N05AX08
397,66377660,,4,Remise à disposition,15/11/2025,21/11/2025,15/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-1-mg-et-2-mg-comprime-orodispersible-risperidone,risperidone 1 mg et 2 mg comprime orodispersible risperidone,risperidone,397,65506020.0,"RISPERIDONE EG 1 mg, comprimé orodispersible",premier_mot,65506020.0,N05AX08
398,66390978,,4,Remise à disposition,15/11/2025,21/11/2025,15/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-1-mg-et-2-mg-comprime-orodispersible-risperidone,risperidone 1 mg et 2 mg comprime orodispersible risperidone,risperidone,398,65506020.0,"RISPERIDONE EG 1 mg, comprimé orodispersible",premier_mot,65506020.0,N05AX08
399,69276403,,4,Remise à disposition,15/11/2025,21/11/2025,15/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/risperidone-1-mg-et-2-mg-comprime-orodispersible-risperidone,risperidone 1 mg et 2 mg comprime orodispersible risperidone,risperidone,399,65506020.0,"RISPERIDONE EG 1 mg, comprimé orodispersible",premier_mot,65506020.0,N05AX08
400,67554633,,2,Tension d'approvisionnement,12/11/2025,19/11/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/neosynephrine-5-faure-collyre-en-solution-phenylephrine,neosynephrine 5 faure collyre en solution phenylephrine,neosynephrine,400,67554633.0,"NEOSYNEPHRINE 5 % FAURE, collyre en solution",nom_marque_exact,,
401,65403440,,2,Tension d'approvisionnement,11/11/2025,18/11/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/neosynephrine-10-faure-collyre-en-solution-phenylephrine,neosynephrine 10 faure collyre en solution phenylephrine,neosynephrine,401,65403440.0,"NEOSYNEPHRINE 10 % FAURE, collyre en solution",nom_marque_exact,,
402,61331730,,2,Tension d'approvisionnement,25/11/2024,18/11/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/colchimax-comprime-pellicule-secable-et-colchicine-opocalcium-1-mg-comprime-secable-colchicine-opium-poudre-d-tiemonium-metilsulfate-de,colchimax comprime pellicule secable et colchicine opocalcium 1 mg comprime secable colchicine opium poudre d tiemonium metilsulfate de,colchimax comprime pellicule,402,,,aucun,,
403,68066715,,2,Tension d'approvisionnement,25/11/2024,18/11/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/colchimax-comprime-pellicule-secable-et-colchicine-opocalcium-1-mg-comprime-secable-colchicine-opium-poudre-d-tiemonium-metilsulfate-de,colchimax comprime pellicule secable et colchicine opocalcium 1 mg comprime secable colchicine opium poudre d tiemonium metilsulfate de,colchimax comprime pellicule,403,,,aucun,,
404,66693676,,4,Remise à disposition,17/11/2025,17/11/2025,17/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/jext-300-microgrammes-solution-injectable-en-stylo-prerempli-adrenaline-tartrate-d,jext 300 microgrammes solution injectable en stylo prerempli adrenaline tartrate d,jext,404,66693676.0,"JEXT 300 microgrammes, solution injectable en stylo prérempli",nom_marque_exact,66693676.0,C01CA24
405,60616445,,4,Remise à disposition,14/11/2025,14/11/2025,14/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/diprivan-10-mg-ml-emulsion-injectable-en-seringue-pre-remplie-propofol,diprivan 10 mg ml emulsion injectable en seringue pre remplie propofol,diprivan,405,60616445.0,"DIPRIVAN 10 mg/mL, émulsion injectable en seringue pré-remplie",nom_marque_exact,60616445.0,N01AX10
406,62010414,,4,Remise à disposition,14/11/2025,14/11/2025,14/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/diprivan-20-mg-ml-emulsion-injectable-en-seringue-pre-remplie-propofol,diprivan 20 mg ml emulsion injectable en seringue pre remplie propofol,diprivan,406,62010414.0,"DIPRIVAN 20 mg/mL, émulsion injectable en seringue pré-remplie",nom_marque_exact,62010414.0,N01AX10
407,61710965,,4,Remise à disposition,13/11/2025,14/11/2025,13/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/temodal-2-5-mg-ml-poudre-pour-solution-pour-perfusion-temozolomide,temodal 2 5 mg ml poudre pour solution pour perfusion temozolomide,temodal,407,61710965.0,"TEMODAL 2,5 mg/ml, poudre pour solution pour perfusion",nom_marque_exact,61710965.0,L01AX03
408,67178992,,4,Remise à disposition,05/11/2025,07/11/2025,05/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/phesgo-1200-mg-600-mg-solution-injectable-pertuzumab-trastuzumab,phesgo 1200 mg 600 mg solution injectable pertuzumab trastuzumab,phesgo,408,67178992.0,"PHESGO 1200 mg/600 mg, solution injectable",nom_marque_exact,67178992.0,L01FY01
409,68019053,,4,Remise à disposition,17/10/2025,07/11/2025,17/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/therasolv-250-000-ui-poudre-pour-solution-injectable-pour-perfusion-urokinase,therasolv 250 000 ui poudre pour solution injectable pour perfusion urokinase,therasolv,409,67477197.0,"THERASOLV 250 000 UI, poudre pour solution injectable/pour perfusion",nom_marque_exact,67477197.0,B01AD04
410,60998977,,3,Arrêt de commercialisation,30/09/2025,07/11/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tildiem-100-mg-poudre-pour-solution-injectable-iv-diltiazem-chlorhydrate-de,tildiem 100 mg poudre pour solution injectable iv diltiazem chlorhydrate de,tildiem,410,60998977.0,"TILDIEM 100 mg, poudre pour solution injectable (IV)",nom_marque_exact,,
411,65963599,,4,Remise à disposition,05/11/2025,05/11/2025,05/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tiberal-500-mg-solution-injectable-pour-perfusion-ornidazole,tiberal 500 mg solution injectable pour perfusion ornidazole,tiberal,411,65963599.0,"TIBERAL 500 mg, solution injectable pour perfusion",nom_marque_exact,,
412,66154593,,2,Tension d'approvisionnement,01/11/2025,02/11/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pentasa-1-g-et-2-g-granules-en-sachet-et-pentasa-1-g-suppositoire-mesalazine,pentasa 1 g et 2 g granules en sachet et pentasa 1 g suppositoire mesalazine,pentasa,412,66154593.0,"PENTASA 1 g, granulés en sachet",nom_marque_exact,66154593.0,A07EC02
413,62217530,,2,Tension d'approvisionnement,31/10/2025,01/11/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pentasa-1-g-et-2-g-granules-en-sachet-et-pentasa-1-g-suppositoire-mesalazine,pentasa 1 g et 2 g granules en sachet et pentasa 1 g suppositoire mesalazine,pentasa,413,66154593.0,"PENTASA 1 g, granulés en sachet",nom_marque_exact,66154593.0,A07EC02
414,60726518,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,414,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
415,60814021,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,415,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
416,61552134,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,416,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
417,61966605,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,417,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
418,62913185,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,418,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
419,62939721,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,419,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
420,64255017,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,420,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
421,64712373,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,421,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
422,64888574,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,422,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
423,65441220,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,423,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
424,65576684,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,424,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
425,66142160,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,425,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
426,67210002,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,426,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
427,68293225,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,427,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
428,69702372,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,428,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
429,61394570,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,429,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
430,64419694,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,430,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
431,64430025,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,431,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
432,64907971,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,432,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
433,65988136,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,433,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
434,67121653,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,434,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
435,68356362,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,435,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
436,68879206,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,436,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
437,69468962,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,437,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
438,67197409,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,438,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
439,61904023,,4,Remise à disposition,31/10/2025,31/10/2025,31/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clarithromycine-250-et-500-mg-comprime-pellicule-a-liberation-modifiee-et-comprime-pellicule-clarithromycine,clarithromycine 250 et 500 mg comprime pellicule a liberation modifiee et comprime pellicule clarithromycine,clarithromycine,439,68356362.0,"CLARITHROMYCINE ACCORD 250 mg, comprimé pelliculé",premier_mot,,
440,69694541,,2,Tension d'approvisionnement,30/10/2025,31/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pentasa-1-g-et-2-g-granules-en-sachet-et-pentasa-1-g-suppositoire-mesalazine,pentasa 1 g et 2 g granules en sachet et pentasa 1 g suppositoire mesalazine,pentasa,440,66154593.0,"PENTASA 1 g, granulés en sachet",nom_marque_exact,66154593.0,A07EC02
441,63877443,,1,Rupture de stock,11/12/2013,31/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alkonatrem-150-mg-gelule-chlorhydrate-de-demeclocycline,alkonatrem 150 mg gelule chlorhydrate de demeclocycline,alkonatrem,441,,,aucun,,
442,60565723,,2,Tension d'approvisionnement,08/07/2025,30/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tobi-podhaler-28-mg-poudre-pour-inhalation-en-gelule-tobramycine,tobi podhaler 28 mg poudre pour inhalation en gelule tobramycine,tobi podhaler,442,60565723.0,"TOBI PODHALER 28 mg, poudre pour inhalation en gélule",nom_marque_exact,60565723.0,J01GB01
443,65195181,,4,Remise à disposition,29/10/2025,29/10/2025,29/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylprednisolone-hikma-40-mg-poudre-pour-solution-injectable-methylprednisolone-hydrogenosuccinate-sodique-de,methylprednisolone hikma 40 mg poudre pour solution injectable methylprednisolone hydrogenosuccinate sodique de,methylprednisolone hikma,443,65195181.0,"METHYLPREDNISOLONE HIKMA 40 mg, poudre pour solution injectable",nom_marque_exact,65195181.0,H02AB04
444,62190115,,2,Tension d'approvisionnement,26/06/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylprednisolone-hikma-500-mg-poudre-pour-solution-injectable-methylprednisolone-hydrogenosuccinate-sodique-de,methylprednisolone hikma 500 mg poudre pour solution injectable methylprednisolone hydrogenosuccinate sodique de,methylprednisolone hikma,444,62190115.0,"METHYLPREDNISOLONE HIKMA 500 mg, poudre pour solution injectable",nom_marque_exact,62190115.0,H02AB04
